20190808032	:::	planets do not move but we think they move was proposed	0	
20190808034	:::	Planets regularly make this movement once a year.Some planet make more.They recorded the movements(regularly) and confirmed the movement	0	
20190808035	:::		0	
20190808036	:::	Copernicus explained that situation in his heliocentric model . Accordingly , the speeds of the Earth and other planets are different as they orbit the sun .	18	
20190808038	:::		0	
20190808039	:::	it is about circular motion. They believed, it must have circular motion. Heliosantric system, everything must turn around world. World stays stable, it is another thing too.	0	
20190808040	:::	They explained by the enlightenment and darkening of the planets before the laws of the Kepler were found.	18	
20190808041	:::	Ancient Greeks thought that they must be spherical and moves in circles.But Kepler determined that planets are in a path described as an ellipse.	18	
20190808044	:::		0	
20190808045	:::	Alternative hypotheses were proposed, such as collisions or whether they were originally formed in this way.	0	
20190808046	:::		0	
20190808047	:::	Copernicus proposed planets in fact did not move but only appeared to do  so from our point of view.planets were standing constant.(Slaytınızdan not almıştım birebir )	18	
20190808048	:::	ptolemy's model, heliocentric model	25	
20190808050	:::	It was Copernicus's heliocentrism model.	18	
20190808051	:::	Kepler's laws of planetary motion: Law 1  Each planet moves on an elliptical orbit with the Sun at one of its focal points. Law 2  The line connecting a planet to the Sun scans equal areas at equal time intervals. Law 3  The square of a planet's orbital period is directly proportional to the cube of the main axis length of the ellipse it orbits.	18	
20190808053	:::	retrograde movement of planets for orbiting is direct motion for planets areas not from their motion retrograde movement earth's 	0	
20190808055	:::	planet didn't move, planet just appeared to do. 	0	
20190808056	:::	they are in orbit of sun	0	
20190808057	:::	Aristotle’s model of the universe could not explain this(especially the retrograde movement). But Ptolemy developed the Ptolemaic system and this system was proposed.	20	
20190808060	:::	all planets revolve around the sun with elliptic motion/elliptical orbit.	0	
20190808061	:::	Ptolemy's geocentric model of the solar system	20	
20190808062	:::	In heliocentric model of Copernicus retrograde movement explained.If planets get further away from the sun they move more slowly.	18	
20190808063	:::	They made a different calendar (gregorian calendar)	0	
20190808064	:::		0	
20190808065	:::	 Heliocentric model was suggested instead of ptolemy model.	25	
20190808066	:::	Helicentric system was proposed. According to this system ,there is the sun in the center.The earth and the moon revolves around the sun. 	0	
20190808068	:::	Planets move on two sets of circles, a deferent and an epicycle. This explained retrograde motion while keeping the planets in their circular orbits around the Earth.	20	
20190808071	:::	They proposed that planets are not actually moving , we are thinking like that.	0	
20190808072	:::		0	
20190808074	:::	Geocentric model was propesed to  account for retrograde movement of planets for orbiting.	0	
20190808075	:::	Retrograde motion is an illusion caused by the motion of Earth and these planets around the sun.	0	
20190808076	:::	ptolemy's geocentric model 	20	
20190808080	:::	( Copernicus ) realizing that the planets in fact did not move, but only appeared to do so from our point of view	18	
20190808081	:::		0	
20190808092	:::	Claudius Ptolemy  argued that planets move on two sets of circles, a deferent and an epicycle. This explained retrograde motion while keeping the planets in their circular orbits around the Earth.	20	
20200808002	:::	Kepler thought that sun creates an vortex.Kepler used the data of Tyco and tried to prove geocentric solar system but math didnt agree with that so he gave up on proving it he just wanted to understand how things work and found out that heliocentric solar system was very much accurate than calculations done according to geocentric s.s.And found out that orbits are eliptic and speed of planets are changing by time explained with his laws..Greeks,muslims proposed heliocentrict model but Europe proposed geocentric model.	18	
20200808004	:::	Making a geocentric system that planets are revolving in Earth's orbit and letting them making a retrograde movement was proposed. 	0	
20200808012	:::	Planets did not move actually, but only appeared to do so from observer's point of view.	0	
20200808017	:::	We can use the kepler's laws about movement of planets. There are three law about movement. Also we can use telescope for observation. Ellipse orbiting was discovered by Kepler. So we can use these information.1st law is ellipse orbiting of planet.	18	
20200808034	:::	these planets weren't moving backwards, in fact they just get passed by other celestial objects	0	
20200808055	:::	Retrograde motion is an apparent change in the movement of the planet through the heavens. It is not real in that the planet doesn't physically start moving backwards in its orbit. It just appears to do so because of the relative positions of the planet and Earth and how they are moving around the Sun.	0	
20200808056	:::	it was accounted for that planets move on two sets of circles	0	
20200808058	:::	Kepler published laws.	18	
20200808061	:::	the most important solution to this was proposed by claudios ptolemy in the 3rd century ad he argued that planets move on two sets of circles a deferent and an epicyle this explained retrograde motion while keeping the planets in their circular orbits around the earth retrograde motion in an apparent chance in the movement of the planet through the sky it is not real in that the planets does not physically start moving backwards in orbit	20	
20200808065	:::	The idea of planets moving on two circular rotation.	0	
20200808069	:::	the people believed that the earth is not moving so when they observed planets they thought they are moving backward.This idea came out therelative positions of the planet and earth.	0	
20200808071	:::	Lunar solar delay	0	
20200808502	:::	Determination of positions of celestial bodies.	0	
20200808602	:::	ı don't know	0	
20200808603	:::	Heliocentric model was purposed. The model said that the sun is the center of the universe.	18	
20200808604	:::	Ptolemy's solar system was geocentric but it does not allowed to backward motions so he modeled the planets revolves around by small circles the point that orbits the Earth.	20	
20200808606	:::	They thought planets turning around a center while they are turning around world.	0	
20200808607	:::	Claudius Ptolemy argued that the planets move on a series of two circles, one with a delay and the other on epic	20	
20200808608	:::	Planets draw world-based orbits. To explain in more detail, Ptolomy's model of the solar system was geocentric, where the sun, moon, planets, and stars all orbit the earth in perfectly circular orbits. The problem with perfectly circular orbit around the Earth is that they do not explain the occasional backward motion, or retrograde motion, of the planets.	20	
20200808610	:::	Because orbits are not perfect circles and they could not mesaure the distance rightly.	0	
20200808611	:::	This problem was proposed by Claudius Ptolemy.  Solar system.	20	
